wsj_section	wsj_doc	DcOffset	Label1	Label2	DcRaw	PBRole	PBVerb	Offset	INDEX	Conn
16	wsj_1655	2985..2988	Expansion.Conjunction		and			2985..2988	PDTB2::wsj_1655::2985..2988::SAME	and
16	wsj_1655	3183..3186	Comparison.Concession.Arg2-as-denier		but			3183..3186	PDTB2::wsj_1655::3183..3186::CHANGED	but
16	wsj_1655	3366..3368	Contingency.Condition.Arg2-as-cond		if			3366..3368	PDTB2::wsj_1655::3366..3368::SAME	if
16	wsj_1655	3487..3489	Temporal.Synchronous		in	ARGM-ADV	give	3487..3489	PDTB3::wsj_1655::3487..3489::ADDED	In
16	wsj_1622	112..116	Temporal.Synchronous		when			112..116	PDTB2::wsj_1622::112..116::SAME	When
16	wsj_1622	224..229	Comparison.Concession.Arg2-as-denier		still			224..229	PDTB3::wsj_1622::224..229::ADDED	still
16	wsj_1622	220..223	Expansion.Conjunction		and			220..223	PDTB3::wsj_1622::220..223::ADDED	and
16	wsj_1622	266..273	Comparison.Contrast		however			266..273	PDTB2::wsj_1622::266..273::SAME	However
16	wsj_1622	275..279	Temporal.Synchronous	Contingency.Condition.Arg2-as-cond	when			275..279	PDTB2::wsj_1622::275..279::SAME	when
16	wsj_1622	653..660	Contingency.Cause.Reason		because			653..660	PDTB2::wsj_1622::653..660::SAME	because
16	wsj_1622	712..715	Expansion.Conjunction		and			712..715	PDTB2::wsj_1622::712..715::SAME	And
16	wsj_1622	1005..1009	Temporal.Synchronous	Contingency.Condition.Arg2-as-cond	when			1005..1009	PDTB2::wsj_1622::1005..1009::SAME	When
16	wsj_1622	1059..1062	Expansion.Conjunction		and			1059..1062	PDTB2::wsj_1622::1059..1062::SAME	And
16	wsj_1622	1063..1067	Contingency.Condition.Arg2-as-cond		when			1063..1067	PDTB2::wsj_1622::1063..1067::SAME	when
16	wsj_1622	1218..1220	Expansion.Disjunction		or			1218..1220	PDTB3::wsj_1622::1218..1220::ADDED	or
16	wsj_1622	1339..1343	Temporal.Asynchronous.Succession		when			1339..1343	PDTB2::wsj_1622::1339..1343::SAME	When
16	wsj_1622	1469..1472	Expansion.Conjunction		and			1469..1472	PDTB3::wsj_1622::1469..1472::ADDED	and
16	wsj_1622	1640..1643	Expansion.Conjunction		and			1640..1643	PDTB2::wsj_1622::1640..1643::SAME	And
16	wsj_1622	1730..1734	Temporal.Synchronous	Contingency.Condition.Arg2-as-cond	when			1730..1734	PDTB2::wsj_1622::1730..1734::SAME	When
16	wsj_1622	2072..2075	Expansion.Conjunction		and			2072..2075	PDTB3::wsj_1622::2072..2075::ADDED	and
16	wsj_1622	2132..2136	Temporal.Synchronous		when			2132..2136	PDTB2::wsj_1622::2132..2136::SAME	when
16	wsj_1622	2802..2809	Expansion.Manner.Arg2-as-manner		without	ARGM-MNR	absorb	2802..2809	PDTB3::wsj_1622::2802..2809::ADDED	without
16	wsj_1622	3043..3048	Comparison.Concession.Arg1-as-denier		while			3043..3048	PDTB2::wsj_1622::3043..3048::CHANGED	while
16	wsj_1622	3089..3091	Expansion.Manner.Arg2-as-manner		by	ARGM-MNR	purchase	3089..3091	PDTB3::wsj_1622::3089..3091::ADDED	by
16	wsj_1622	3030..3041	Contingency.Cause.Result		as a result			3030..3041	PDTB2::wsj_1622::3030..3041::SAME	As a result
16	wsj_1622	3348..3355	Expansion.Conjunction		in fact			3348..3355	PDTB2::wsj_1622::3348..3355::SAME	In fact
16	wsj_1622	3469..3473	Expansion.Conjunction		also			3469..3473	PDTB2::wsj_1622::3469..3473::SAME	also
16	wsj_1622	3503..3508	Contingency.Cause.Reason		since			3503..3508	PDTB2::wsj_1622::3503..3508::SAME	since
16	wsj_1622	3892..3895	Expansion.Conjunction		and			3892..3895	PDTB3::wsj_1622::3892..3895::ADDED	and
16	wsj_1622	4203..4206	Expansion.Conjunction		and			4203..4206	PDTB3::wsj_1622::4203..4206::ADDED	and
16	wsj_1622	4449..4452	Comparison.Concession.Arg2-as-denier		but			4449..4452	PDTB2::wsj_1622::4449..4452::CHANGED	But
16	wsj_1622	4511..4513	Contingency.Purpose.Arg1-as-goal	Expansion.Manner.Arg2-as-manner	by	ARGM-MNR	maximize	4511..4513	PDTB3::wsj_1622::4511..4513::ADDED	by
16	wsj_1610	1357..1360	Comparison.Contrast		but			1357..1360	PDTB3::wsj_1610::1357..1360::ADDED	but
16	wsj_1667	582..585	Expansion.Conjunction		and			582..585	PDTB3::wsj_1667::582..585::ADDED	and
16	wsj_1667	785..793	Comparison.Concession.Arg2-as-denier		although			785..793	PDTB2::wsj_1667::785..793::CHANGED	although
16	wsj_1667	1017..1022	Temporal.Synchronous		while			1017..1022	PDTB2::wsj_1667::1017..1022::SAME	while
16	wsj_1667	1333..1340	Comparison.Concession.Arg2-as-denier		however			1333..1340	PDTB2::wsj_1667::1333..1340::CHANGED	However
16	wsj_1667	1456..1464	Expansion.Conjunction		moreover			1456..1464	PDTB2::wsj_1667::1456..1464::SAME	Moreover
16	wsj_1667	1639..1646	Comparison.Concession.Arg1-as-denier		even if			1639..1646	PDTB2::wsj_1667::1639..1646::CHANGED	even if
16	wsj_1667	2368..2373	Temporal.Asynchronous.Succession		after			2368..2373	PDTB2::wsj_1667::2368..2373::SAME	After
16	wsj_1667	2729..2733	Temporal.Asynchronous.Precedence		then			2729..2733	PDTB2::wsj_1667::2729..2733::SAME	then
16	wsj_1667	2810..2814	Expansion.Conjunction		also			2810..2814	PDTB2::wsj_1667::2810..2814::SAME	also
16	wsj_1667	3521..3524	Expansion.Conjunction		and			3521..3524	PDTB3::wsj_1667::3521..3524::ADDED	and
16	wsj_1667	3829..3836	Comparison.Concession.Arg2-as-denier		however			3829..3836	PDTB2::wsj_1667::3829..3836::CHANGED	however
16	wsj_1667	3996..4004	Comparison.Concession.Arg2-as-denier		although			3996..4004	PDTB2::wsj_1667::3996..4004::CHANGED	although
16	wsj_1667	4147..4150	Expansion.Conjunction		and			4147..4150	PDTB2::wsj_1667::4147..4150::SAME	and
16	wsj_1689	387..390	Expansion.Conjunction		and			387..390	PDTB3::wsj_1689::387..390::ADDED	and
16	wsj_1689	1015..1023	Comparison.Concession.Arg1-as-denier		although			1015..1023	PDTB2::wsj_1689::1015..1023::CHANGED	Although
16	wsj_1689	1806..1817	Expansion.Instantiation.Arg2-as-instance		for example			1806..1817	PDTB2::wsj_1689::1806..1817::CHANGED	for example
16	wsj_1689	2287..2295	Comparison.Concession.Arg1-as-denier		although			2287..2295	PDTB2::wsj_1689::2287..2295::CHANGED	Although
16	wsj_1689	2545..2548	Comparison.Concession.Arg2-as-denier		but			2545..2548	PDTB2::wsj_1689::2545..2548::CHANGED	but
16	wsj_1689	2581..2585	Expansion.Conjunction		also			2581..2585	PDTB2::wsj_1689::2581..2585::SAME	also
16	wsj_1689	2652..2654	Contingency.Condition.Arg2-as-cond		if			2652..2654	PDTB2::wsj_1689::2652..2654::SAME	if
16	wsj_1646	315..320	Temporal.Synchronous	Comparison.Contrast	while			315..320	PDTB2::wsj_1646::315..320::CHANGED	while
16	wsj_1646	638..640	Contingency.Condition.Arg2-as-cond		if			638..640	PDTB2::wsj_1646::638..640::SAME	if
16	wsj_1646	684..687	Expansion.Conjunction		and			684..687	PDTB3::wsj_1646::684..687::ADDED	and
16	wsj_1646	875..881	Contingency.Negative-condition.Arg2-as-negCond		unless			875..881	PDTB2::wsj_1646::875..881::CHANGED	Unless
16	wsj_1646	1149..1152	Expansion.Conjunction		and			1149..1152	PDTB3::wsj_1646::1149..1152::ADDED	and
16	wsj_1646	1208..1213	Expansion.Conjunction		while			1208..1213	PDTB2::wsj_1646::1208..1213::SAME	while
16	wsj_1646	1274..1278	Expansion.Conjunction		also			1274..1278	PDTB2::wsj_1646::1274..1278::SAME	also
16	wsj_1646	1543..1550	Comparison.Contrast		however			1543..1550	PDTB2::wsj_1646::1543..1550::SAME	however
16	wsj_1646	1595..1602	Contingency.Cause.Reason		because			1595..1602	PDTB2::wsj_1646::1595..1602::SAME	because
16	wsj_1646	1656..1663	Expansion.Substitution.Arg2-as-subst		instead			1656..1663	PDTB2::wsj_1646::1656..1663::CHANGED	Instead
16	wsj_1646	1803..1806	Expansion.Conjunction		nor			1803..1806	PDTB2::wsj_1646::1803..1806::SAME	Nor
16	wsj_1646	1883..1889	Expansion.Substitution.Arg2-as-subst		rather			1883..1889	PDTB2::wsj_1646::1883..1889::CHANGED	Rather
16	wsj_1646	2031..2033	Temporal.Synchronous	Contingency.Cause.Reason	as			2031..2033	PDTB2::wsj_1646::2031..2033::SAME	as
16	wsj_1646	2119..2123	Temporal.Synchronous	Contingency.Condition.Arg2-as-cond	when			2119..2123	PDTB2::wsj_1646::2119..2123::SAME	When
16	wsj_1646	2176..2179	Expansion.Conjunction		and			2176..2179	PDTB3::wsj_1646::2176..2179::ADDED	and
16	wsj_1646	2276..2278	Temporal.Synchronous		as			2276..2278	PDTB2::wsj_1646::2276..2278::SAME	as
16	wsj_1646	2436..2439	Comparison.Concession.Arg2-as-denier		but			2436..2439	PDTB2::wsj_1646::2436..2439::CHANGED	But
16	wsj_1646	2440..2444	Contingency.Cause.Reason		with	ARGM-ADV	call	2440..2444	PDTB3::wsj_1646::2440..2444::ADDED	with
16	wsj_1646	2472..2475	Expansion.Conjunction		and			2472..2475	PDTB3::wsj_1646::2472..2475::ADDED	and
16	wsj_1646	2654..2669	Expansion.Manner.Arg2-as-manner		by	ARGM-MNR	relax	2654..2669	PDTB3::wsj_1646::2654..2669::ADDED	particularly by
16	wsj_1646	2919..2921	Contingency.Condition.Arg2-as-cond		if			2919..2921	PDTB2::wsj_1646::2919..2921::SAME	if
16	wsj_1646	3211..3214	Comparison.Concession.Arg2-as-denier		but			3211..3214	PDTB2::wsj_1646::3211..3214::CHANGED	But
16	wsj_1646	3215..3220	Temporal.Synchronous	Comparison.Concession.Arg1-as-denier	while			3215..3220	PDTB2::wsj_1646::3215..3220::CHANGED	while
16	wsj_1646	3299..3303	Expansion.Conjunction		also			3299..3303	PDTB2::wsj_1646::3299..3303::SAME	also
16	wsj_1646	3428..3433	Temporal.Asynchronous.Succession		since			3428..3433	PDTB2::wsj_1646::3428..3433::SAME	since
16	wsj_1646	3485..3488	Expansion.Conjunction		and			3485..3488	PDTB2::wsj_1646::3485..3488::SAME	And
16	wsj_1646	3490..3497	Contingency.Cause.Reason		because			3490..3497	PDTB2::wsj_1646::3490..3497::SAME	because
16	wsj_1646	4320..4322	Contingency.Purpose.Arg2-as-goal		so	ARGM-PNC	extend	4320..4322	PDTB2::wsj_1646::4320..4327::CHANGED	so
16	wsj_1646	4432..4441	Contingency.Negative-condition.Arg1-as-negCond		otherwise			4432..4441	PDTB2::wsj_1646::4432..4441::CHANGED	otherwise
16	wsj_1631	312..315	Comparison.Concession.Arg2-as-denier		but			312..315	PDTB2::wsj_1631::312..315::CHANGED	but
16	wsj_1631	537..541	Temporal.Synchronous	Contingency.Condition.Arg2-as-cond	when			537..541	PDTB2::wsj_1631::537..541::SAME	When
16	wsj_1631	637..644	Comparison.Similarity		as			637..644	PDTB2::wsj_1631::637..644::CHANGED	much as
16	wsj_1631	701..712	Expansion.Instantiation.Arg2-as-instance		for example			701..712	PDTB2::wsj_1631::701..712::CHANGED	For example
16	wsj_1631	1197..1204	Comparison.Concession.Arg2-as-denier		however			1197..1204	PDTB2::wsj_1631::1197..1204::CHANGED	however
16	wsj_1631	1244..1246	Contingency.Condition.Arg2-as-cond		if			1244..1246	PDTB2::wsj_1631::1244..1246::SAME	if
16	wsj_1631	1275..1278	Expansion.Conjunction		and			1275..1278	PDTB3::wsj_1631::1275..1278::ADDED	and
16	wsj_1631	1636..1639	Comparison.Concession.Arg2-as-denier		but			1636..1639	PDTB2::wsj_1631::1636..1639::CHANGED	but
16	wsj_1631	1661..1667;1692..1694	Expansion.Disjunction		either or			1661..1694	PDTB3::wsj_1631::1661..1694::ADDED	either###or
16	wsj_1631	2708..2715	Expansion.Substitution.Arg2-as-subst		instead			2708..2715	PDTB2::wsj_1631::2708..2715::SAME	instead
16	wsj_1631	2778..2789	Comparison.Concession.Arg2-as-denier		even though			2778..2789	PDTB2::wsj_1631::2778..2789::CHANGED	even though
16	wsj_1631	3184..3190	Expansion.Conjunction		indeed			3184..3190	PDTB2::wsj_1631::3184..3190::SAME	Indeed
16	wsj_1631	3467..3471	Temporal.Synchronous	Contingency.Condition.Arg2-as-cond	when			3467..3471	PDTB2::wsj_1631::3467..3471::SAME	When
16	wsj_1631	3672..3678;3719..3721	Expansion.Disjunction		either or			3672..3721	PDTB3::wsj_1631::3672..3721::ADDED	either###or
16	wsj_1631	3942..3946	Expansion.Exception.Arg2-as-excpt		only			3942..3946	PDTB3::wsj_1631::3942..3946::ADDED	only
16	wsj_1631	4003..4006	Comparison.Contrast		but			4003..4006	PDTB2::wsj_1631::4003..4006::CHANGED	but
16	wsj_1631	4040..4051	Expansion.Instantiation.Arg2-as-instance		for example			4040..4051	PDTB2::wsj_1631::4040..4051::CHANGED	For example
16	wsj_1631	4109..4116	Contingency.Cause.Reason		because			4109..4116	PDTB2::wsj_1631::4109..4116::SAME	because
16	wsj_1631	4184..4191	Comparison.Concession.Arg2-as-denier		however			4184..4191	PDTB2::wsj_1631::4184..4191::CHANGED	however
16	wsj_1631	4263..4265	Expansion.Manner.Arg2-as-manner		by	ARGM-MNR	make	4263..4265	PDTB3::wsj_1631::4263..4265::ADDED	by
16	wsj_1631	4351..4354	Expansion.Conjunction		and			4351..4354	PDTB2::wsj_1631::4351..4354::SAME	and
16	wsj_1631	4390..4396	Comparison.Contrast		though			4390..4396	PDTB2::wsj_1631::4390..4396::SAME	though
16	wsj_1631	4501..4505	Temporal.Synchronous		when			4501..4505	PDTB2::wsj_1631::4501..4505::SAME	when
16	wsj_1631	4638..4641	Comparison.Concession.Arg2-as-denier		but			4638..4641	PDTB2::wsj_1631::4638..4641::CHANGED	but
16	wsj_1631	4666..4671	Temporal.Synchronous		while			4666..4671	PDTB2::wsj_1631::4666..4671::SAME	while
16	wsj_1631	4706..4709	Expansion.Conjunction		and			4706..4709	PDTB2::wsj_1631::4706..4709::SAME	And
16	wsj_1631	4770..4781	Comparison.Concession.Arg1-as-denier		even though			4770..4781	PDTB2::wsj_1631::4770..4781::CHANGED	even though
16	wsj_1631	4983..4986	Comparison.Concession.Arg2-as-denier		but			4983..4986	PDTB2::wsj_1631::4983..4986::CHANGED	but
16	wsj_1631	5025..5028	Expansion.Conjunction		and			5025..5028	PDTB3::wsj_1631::5025..5028::ADDED	and
16	wsj_1631	5143..5147	Expansion.Conjunction		also			5143..5147	PDTB2::wsj_1631::5143..5147::SAME	Also
16	wsj_1631	5434..5438	Temporal.Synchronous		when			5434..5438	PDTB2::wsj_1631::5434..5438::SAME	when
16	wsj_1631	5541..5548	Expansion.Conjunction		finally			5541..5548	PDTB2::wsj_1631::5541..5548::SAME	Finally
16	wsj_1603	159..162	Comparison.Concession.Arg2-as-denier		but			159..162	PDTB2::wsj_1603::159..162::CHANGED	but
16	wsj_1603	696..701	Temporal.Asynchronous.Precedence		later			696..701	PDTB2::wsj_1603::696..701::SAME	Later
16	wsj_1603	832..838	Comparison.Concession.Arg1-as-denier		though			832..838	PDTB2::wsj_1603::832..838::SAME	Though
16	wsj_1603	868..871	Expansion.Conjunction		and			868..871	PDTB3::wsj_1603::868..871::ADDED	and
16	wsj_1603	935..938	Expansion.Conjunction		and			935..938	PDTB3::wsj_1603::935..938::ADDED	and
16	wsj_1603	1003..1010	Expansion.Manner.Arg2-as-manner		without	ARGM-MNR	hold	1003..1010	PDTB3::wsj_1603::1003..1010::ADDED	without
16	wsj_1603	1059..1063	Temporal.Synchronous		when			1059..1063	PDTB2::wsj_1603::1059..1063::SAME	when
16	wsj_1603	1106..1109	Expansion.Conjunction		and			1106..1109	PDTB2::wsj_1603::1106..1109::SAME	and
16	wsj_1603	1331..1334	Expansion.Conjunction		and			1331..1334	PDTB2::wsj_1603::1331..1334::SAME	and
16	wsj_1603	1429..1432	Expansion.Conjunction		and			1429..1432	PDTB3::wsj_1603::1429..1432::ADDED	and
16	wsj_1603	1609..1612	Contingency.Purpose.Arg2-as-goal		and			1609..1612	PDTB3::wsj_1603::1609..1612::ADDED	and
16	wsj_1603	1713..1716	Expansion.Conjunction		and			1713..1716	PDTB2::wsj_1603::1713..1716::SAME	and
16	wsj_1603	1837..1841	Temporal.Synchronous	Contingency.Cause.Reason	when			1837..1841	PDTB2::wsj_1603::1837..1841::SAME	When
16	wsj_1603	1911..1914	Comparison.Concession.Arg2-as-denier		but			1911..1914	PDTB2::wsj_1603::1911..1914::CHANGED	But
16	wsj_1603	2016..2019	Expansion.Conjunction		and			2016..2019	PDTB3::wsj_1603::2016..2019::ADDED	and
16	wsj_1603	2148..2154	Temporal.Asynchronous.Precedence		before			2148..2154	PDTB2::wsj_1603::2148..2154::SAME	before
16	wsj_1603	2432..2435	Expansion.Conjunction		and			2432..2435	PDTB3::wsj_1603::2432..2435::ADDED	and
16	wsj_1603	2613..2615	Expansion.Manner.Arg2-as-manner		by	ARGM-MNR	keep	2613..2615	PDTB3::wsj_1603::2613..2615::ADDED	by
16	wsj_1603	2650..2653	Expansion.Conjunction		and			2650..2653	PDTB3::wsj_1603::2650..2653::ADDED	and
16	wsj_1603	2716..2719	Expansion.Conjunction		and			2716..2719	PDTB3::wsj_1603::2716..2719::ADDED	and
16	wsj_1603	2754..2758	Contingency.Cause.Reason		when	ARGM-TMP	become	2754..2758	PDTB3::wsj_1603::2754..2758::ADDED	when
16	wsj_1603	2817..2832	Temporal.Asynchronous.Succession		after			2817..2832	PDTB2::wsj_1603::2817..2832::SAME	18 months after
16	wsj_1603	3535..3538	Expansion.Conjunction		and			3535..3538	PDTB3::wsj_1603::3535..3538::ADDED	and
16	wsj_1603	3592..3596	Expansion.Conjunction		also			3592..3596	PDTB2::wsj_1603::3592..3596::SAME	also
16	wsj_1603	3711..3714	Expansion.Conjunction		and			3711..3714	PDTB2::wsj_1603::3711..3714::CHANGED	and
16	wsj_1603	3876..3883	Comparison.Concession.Arg2-as-denier		however			3876..3883	PDTB2::wsj_1603::3876..3883::CHANGED	however
16	wsj_1603	3913..3917	Temporal.Synchronous		when			3913..3917	PDTB2::wsj_1603::3913..3917::SAME	When
16	wsj_1603	4081..4084	Expansion.Conjunction		nor			4081..4084	PDTB2::wsj_1603::4081..4084::SAME	Nor
16	wsj_1603	4208..4214	Comparison.Concession.Arg2-as-denier		though			4208..4214	PDTB2::wsj_1603::4208..4214::CHANGED	though
16	wsj_1603	4305..4309	Temporal.Synchronous		when			4305..4309	PDTB2::wsj_1603::4305..4309::SAME	when
16	wsj_1603	4674..4681	Contingency.Cause.Reason		because			4674..4681	PDTB2::wsj_1603::4674..4681::SAME	because
16	wsj_1603	4873..4875	Temporal.Synchronous	Contingency.Cause.Reason	as			4873..4875	PDTB2::wsj_1603::4873..4875::SAME	as
16	wsj_1603	5019..5022	Expansion.Conjunction		and			5019..5022	PDTB3::wsj_1603::5019..5022::ADDED	and
16	wsj_1603	5276..5279	Contingency.Purpose.Arg2-as-goal		and			5276..5279	PDTB3::wsj_1603::5276..5279::ADDED	and
16	wsj_1603	5336..5340	Expansion.Conjunction		also			5336..5340	PDTB2::wsj_1603::5336..5340::SAME	also
16	wsj_1603	5497..5500	Expansion.Conjunction		and			5497..5500	PDTB3::wsj_1603::5497..5500::ADDED	and
16	wsj_1603	6885..6887	Temporal.Synchronous		as			6885..6887	PDTB2::wsj_1603::6885..6887::SAME	As
16	wsj_1603	7601..7607	Expansion.Conjunction		indeed			7601..7607	PDTB2::wsj_1603::7601..7607::SAME	indeed
16	wsj_1603	7664..7667	Comparison.Concession.Arg2-as-denier		but			7664..7667	PDTB2::wsj_1603::7664..7667::CHANGED	but
16	wsj_1603	8455..8458	Expansion.Conjunction		and			8455..8458	PDTB3::wsj_1603::8455..8458::ADDED	and
16	wsj_1603	8902..8906	Comparison.Contrast		only			8902..8906	PDTB2::wsj_1603::8902..8906::CHANGED	only
16	wsj_1674	309..312	Expansion.Conjunction		and			309..312	PDTB3::wsj_1674::309..312::ADDED	and
16	wsj_1690	813..820	Comparison.Concession.Arg2-as-denier		however			813..820	PDTB2::wsj_1690::813..820::CHANGED	however
16	wsj_1690	1143..1146	Comparison.Concession.Arg2-as-denier		but			1143..1146	PDTB2::wsj_1690::1143..1146::CHANGED	But
16	wsj_1690	1309..1313	Expansion.Conjunction		also			1309..1313	PDTB2::wsj_1690::1309..1313::SAME	also
16	wsj_1690	1971..1975	Expansion.Conjunction		also			1971..1975	PDTB2::wsj_1690::1971..1975::SAME	also
16	wsj_1690	2253..2256	Expansion.Conjunction		and			2253..2256	PDTB2::wsj_1690::2253..2256::SAME	and
16	wsj_1609	1392..1395	Expansion.Conjunction		and			1392..1395	PDTB2::wsj_1609::1392..1395::SAME	and
16	wsj_1694	115..118	Comparison.Concession.Arg2-as-denier		but			115..118	PDTB2::wsj_1694::115..118::CHANGED	But
16	wsj_1694	646..649	Expansion.Conjunction		and			646..649	PDTB2::wsj_1694::646..649::CHANGED	and
16	wsj_1694	798..801	Comparison.Concession.Arg2-as-denier		but			798..801	PDTB3::wsj_1694::798..801::ADDED	but
16	wsj_1694	847..853	Expansion.Level-of-detail.Arg2-as-detail		indeed			847..853	PDTB2::wsj_1694::847..853::SAME	Indeed
16	wsj_1694	1658..1661	Expansion.Conjunction		and			1658..1661	PDTB2::wsj_1694::1658..1661::CHANGED	and
16	wsj_1694	1979..1984	Comparison.Contrast		still			1979..1984	PDTB2::wsj_1694::1979..1984::SAME	still
16	wsj_1694	2030..2037	Contingency.Cause.Reason		because			2030..2037	PDTB2::wsj_1694::2030..2037::SAME	because
16	wsj_1694	2101..2104	Comparison.Contrast		but			2101..2104	PDTB2::wsj_1694::2101..2104::SAME	But
16	wsj_1694	2217..2219	Contingency.Condition.Arg2-as-cond		if			2217..2219	PDTB2::wsj_1694::2217..2219::SAME	If
16	wsj_1694	2623..2626	Comparison.Concession.Arg2-as-denier		but			2623..2626	PDTB2::wsj_1694::2623..2626::CHANGED	But
16	wsj_1694	2722..2725	Comparison.Concession.Arg2-as-denier		but			2722..2725	PDTB2::wsj_1694::2722..2725::CHANGED	But
16	wsj_1694	2853..2857	Expansion.Conjunction		also			2853..2857	PDTB2::wsj_1694::2853..2857::SAME	also
16	wsj_1694	3421..3424	Comparison.Contrast		but			3421..3424	PDTB2::wsj_1694::3421..3424::SAME	But
16	wsj_1607	301..304	Comparison.Concession.Arg2-as-denier		but			301..304	PDTB2::wsj_1607::301..304::CHANGED	But
16	wsj_1607	466..471	Comparison.Contrast		still			466..471	PDTB2::wsj_1607::466..471::CHANGED	still
16	wsj_1607	910..914	Expansion.Conjunction		also			910..914	PDTB2::wsj_1607::910..914::SAME	also
16	wsj_1670	417..421	Expansion.Conjunction		also			417..421	PDTB2::wsj_1670::417..421::SAME	also
16	wsj_1670	592..596	Expansion.Conjunction		also			592..596	PDTB2::wsj_1670::592..596::SAME	also
16	wsj_1670	1136..1138	Contingency.Cause.Reason		as			1136..1138	PDTB2::wsj_1670::1136..1138::SAME	as
16	wsj_1648	371..382	Comparison.Concession.Arg1-as-denier		even though			371..382	PDTB2::wsj_1648::371..382::SAME	even though
16	wsj_1642	276..293	Comparison.Contrast		on the other hand			276..293	PDTB2::wsj_1642::276..293::SAME	On the other hand
16	wsj_1642	323..328	Temporal.Asynchronous.Succession		after			323..328	PDTB2::wsj_1642::323..328::SAME	after
16	wsj_1642	481..485	Temporal.Synchronous		when	ARGM-TMP	come	481..485	PDTB3::wsj_1642::481..485::ADDED	when
